var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,y_pred_0,y_pred_1,y_pred_2
0.0,5.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,8.0,8.0,3.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,4.0,0.0,3.194540324153125e-06,0.003469535080233301,0.9965272703794426
0.0,0.0,4.0,12.0,16.0,16.0,4.0,0.0,0.0,0.0,9.0,7.0,4.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,9.0,5.0,0.0,0.0,0.0,0.0,3.0,12.0,13.0,9.0,0.0,0.0,0.00010010458796001561,9.299079734821058e-06,0.9998905963323051
0.0,0.0,10.0,15.0,13.0,1.0,0.0,0.0,0.0,4.0,16.0,7.0,13.0,7.0,0.0,0.0,0.0,2.0,11.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,7.0,13.0,3.0,0.0,0.0,0.0,10.0,16.0,12.0,3.0,0.0,0.0,3.058933015487671e-05,4.5722638791666714e-08,0.9999693649472062
0.0,0.0,0.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,1.0,0.0,0.0,0.0,9.0,11.0,0.0,13.0,5.0,0.0,0.0,2.0,16.0,8.0,0.0,8.0,8.0,0.0,0.0,5.0,13.0,0.0,0.0,8.0,7.0,0.0,0.0,6.0,13.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,12.0,10.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0,7.0,0.0,0.0,0.9997257855780468,0.00027421405283307304,3.691201991397515e-10
0.0,0.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,15.0,6.0,4.0,1.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,10.0,3.574242571817305e-07,0.9909455619831589,0.009054080592583827
0.0,1.0,15.0,16.0,10.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,16.0,4.0,0.0,0.0,0.0,2.0,12.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,13.0,4.0,4.0,3.0,0.0,0.0,2.0,13.0,16.0,16.0,16.0,16.0,2.0,1.9448899549581966e-09,1.9602619014570152e-06,0.9999980377932086
0.0,0.0,3.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,15.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,9.0,6.0,0.0,0.0,6.0,13.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,9.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,14.0,7.0,0.0,11.0,4.0,0.0,0.0,0.0,3.0,15.0,16.0,14.0,0.0,0.0,0.9999590719828259,1.758102141753235e-09,4.092625907190661e-05
0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,5.0,12.0,16.0,11.0,8.0,3.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,9.0,1.0272401817678405e-08,0.9680403027067789,0.031959687020819326
0.0,4.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,8.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,6.0,9.0,0.0,0.0,3.0,15.0,15.0,8.0,13.0,15.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,7.0,0.0,3.2180214621754457e-07,0.00023752924780679973,0.999762148950047
0.0,0.0,6.0,14.0,13.0,3.0,0.0,0.0,0.0,0.0,14.0,10.0,7.0,13.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,12.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,11.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,8.0,2.0,14.0,2.0,0.0,0.0,0.0,4.0,15.0,16.0,9.0,0.0,0.0,0.9999081797287902,1.282203934895258e-09,9.18189890059129e-05
0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,13.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,16.0,6.0,3.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,5.0,1.584721249916585e-06,0.9999977083544961,7.06924254013195e-07
0.0,2.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,12.0,15.0,9.0,16.0,2.0,0.0,0.0,0.0,10.0,8.0,1.0,16.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,9.0,8.0,6.0,0.0,0.0,1.0,13.0,16.0,16.0,16.0,16.0,3.0,7.639524410199291e-10,8.15475356947346e-09,0.9999999910812941
0.0,0.0,3.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,11.0,5.0,0.0,0.0,0.0,3.0,16.0,3.0,1.0,14.0,2.0,0.0,0.0,5.0,12.0,0.0,0.0,12.0,4.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,2.0,14.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,12.0,8.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,13.0,14.0,5.0,0.0,0.0,0.9999627911254856,2.501908114606086e-10,3.720862432369486e-05
0.0,0.0,6.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,6.0,15.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,9.0,3.0,0.0,0.0,8.0,9.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,13.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,4.0,0.0,0.0,0.999993495449323,1.7807229793538713e-08,6.486743447176942e-06
0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,3.0,9.0,13.0,16.0,12.0,5.0,0.0,0.0,3.0,15.0,16.0,16.0,16.0,16.0,2.3024512478697883e-09,0.9970008253427741,0.0029991723547745323
0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,8.0,12.0,9.0,16.0,6.0,4.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,14.0,3.0969686188612026e-07,0.9999078919835226,9.179831961538099e-05
0.0,3.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,12.0,13.0,11.0,16.0,0.0,0.0,0.0,0.0,12.0,5.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,1.0,12.0,16.0,14.0,8.0,5.0,0.0,0.0,2.0,13.0,16.0,16.0,16.0,16.0,2.0,2.412185409861484e-10,6.1692281436882976e-06,0.9999938305306378
0.0,1.0,13.0,16.0,7.0,0.0,0.0,0.0,0.0,5.0,16.0,12.0,15.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,1.0,0.0,0.0,0.0,9.0,16.0,16.0,6.0,16.0,5.0,0.0,0.0,8.0,12.0,13.0,16.0,16.0,11.0,4.917044877672147e-09,1.334647782526036e-06,0.9999986604351726
0.0,0.0,3.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,11.0,13.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,12.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,6.0,8.0,0.0,0.0,8.0,7.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0,7.0,0.0,0.0,9.0,7.0,0.0,0.0,3.0,13.0,4.0,7.0,16.0,2.0,0.0,0.0,0.0,6.0,16.0,15.0,5.0,0.0,0.0,0.999973066040155,1.1194188014158955e-09,2.693284042624204e-05
0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,4.0,8.0,14.0,14.0,8.0,4.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,13.0,4.830389626488848e-07,0.9999975374745897,1.9794864475786814e-06
0.0,0.0,11.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,16.0,11.0,15.0,0.0,0.0,0.0,0.0,2.0,16.0,5.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,14.0,7.0,6.0,0.0,0.0,0.0,13.0,14.0,14.0,16.0,16.0,6.0,6.107339475599443e-09,5.136905536610336e-05,0.9999486248372944
0.0,0.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,16.0,4.0,4.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,16.0,5.8997284506643784e-09,0.9998790838778199,0.00012091022245177567
0.0,0.0,8.0,14.0,11.0,2.0,0.0,0.0,0.0,6.0,16.0,7.0,6.0,13.0,1.0,0.0,0.0,8.0,11.0,0.0,0.0,10.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,5.0,7.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,8.0,0.0,0.0,2.0,10.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,14.0,3.0,4.0,15.0,3.0,0.0,0.0,0.0,5.0,16.0,16.0,7.0,0.0,0.0,0.9998743281483348,1.3308526196415363e-10,0.00012567171858011988
0.0,1.0,14.0,16.0,12.0,0.0,0.0,0.0,0.0,5.0,16.0,9.0,16.0,6.0,0.0,0.0,0.0,3.0,11.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.0,0.0,2.0,15.0,16.0,14.0,8.0,12.0,2.0,0.0,0.0,11.0,16.0,16.0,16.0,15.0,5.0,6.804378415418842e-08,1.3744183724845855e-09,0.9999999305817976
0.0,0.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,14.0,9.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,16.0,15.0,8.0,11.0,5.0,0.0,0.0,9.0,12.0,13.0,16.0,16.0,11.0,1.2199143286032694e-09,0.00010552166722072123,0.9998944771128649
0.0,0.0,10.0,10.0,12.0,7.0,0.0,0.0,0.0,0.0,15.0,13.0,5.0,12.0,5.0,0.0,0.0,4.0,13.0,4.0,0.0,2.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,3.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,7.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,13.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,7.0,15.0,16.0,7.0,0.0,0.0,0.999962624495082,2.1813031708652666e-06,3.5194201747212403e-05
0.0,0.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,12.0,14.0,6.0,0.0,0.0,0.0,5.0,12.0,0.0,2.0,13.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,4.0,7.0,0.0,0.0,8.0,5.0,0.0,0.0,4.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,14.0,3.0,4.0,14.0,6.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0.9999253390613758,4.17230547626996e-10,7.46605213937683e-05
0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,6.0,12.0,16.0,15.0,8.0,5.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,16.0,3.8527740600408375e-08,0.9999945012559821,5.460216277236959e-06
0.0,3.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,8.0,14.0,12.0,10.0,0.0,0.0,0.0,0.0,5.0,11.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,12.0,8.0,5.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,16.0,0.0,9.705774205782684e-10,3.0412880302119817e-05,0.9999695861491203
0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,5.0,0.0,0.0,0.0,0.0,1.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,16.0,9.0,5.0,1.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,12.0,3.9645145119527847e-07,0.9993771375840619,0.0006224659644870018
0.0,0.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,0.0,0.0,0.0,0.0,7.0,11.0,16.0,14.0,9.0,4.0,0.0,0.0,6.0,15.0,13.0,14.0,16.0,15.0,1.6231774432180956e-08,0.9998687392734384,0.00013124449478708363
0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,5.0,12.0,14.0,16.0,9.0,2.0,0.0,0.0,2.0,12.0,12.0,12.0,13.0,8.0,1.541564207067115e-08,0.9996629095349256,0.0003370750494323987
0.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,10.0,14.0,13.0,16.0,8.0,3.0,0.0,0.0,2.0,11.0,12.0,15.0,16.0,15.0,3.241313227974867e-08,0.9924837110479602,0.007516256538907484
0.0,0.0,6.0,16.0,12.0,1.0,0.0,0.0,0.0,3.0,16.0,5.0,9.0,13.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,12.0,6.0,0.0,0.0,8.0,14.0,2.0,0.0,7.0,8.0,0.0,0.0,7.0,12.0,2.0,0.0,4.0,8.0,0.0,0.0,4.0,12.0,0.0,0.0,9.0,7.0,0.0,0.0,3.0,16.0,5.0,7.0,14.0,2.0,0.0,0.0,0.0,7.0,16.0,13.0,3.0,0.0,0.0,0.9999945246591186,4.006448173880024e-10,5.4749402363801074e-06
0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,13.0,8.0,3.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,12.0,5.154629414670051e-07,0.9999917593833482,7.725153710418264e-06
0.0,0.0,8.0,12.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,6.0,4.0,4.0,0.0,0.0,0.0,14.0,16.0,16.0,16.0,14.0,0.0,9.337599766760661e-07,2.267839871319705e-06,0.999996798400152
0.0,0.0,9.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,16.0,2.0,0.0,0.0,0.0,0.0,7.0,9.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,5.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,8.0,6.0,0.0,0.0,0.0,9.0,15.0,12.0,16.0,16.0,9.0,2.574469460420901e-08,7.649675471884317e-05,0.9999234775005866
0.0,3.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,15.0,2.0,0.0,0.0,0.0,11.0,10.0,4.0,16.0,2.0,0.0,0.0,0.0,2.0,4.0,6.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,13.0,1.0,0.0,3.0,16.0,12.0,8.0,12.0,11.0,1.0,8.494645246462045e-10,5.1768505225636736e-06,0.999994822300013
0.0,0.0,9.0,13.0,16.0,5.0,0.0,0.0,0.0,3.0,16.0,8.0,4.0,13.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,9.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,4.0,0.0,0.0,4.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,13.0,2.0,0.0,7.0,8.0,0.0,0.0,0.0,8.0,12.0,13.0,15.0,2.0,0.0,0.9939047066803111,3.433300947562188e-08,0.006095258986679579
0.0,0.0,3.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,11.0,10.0,7.0,14.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,8.0,4.0,0.0,0.0,2.0,14.0,2.0,0.0,5.0,7.0,0.0,0.0,8.0,9.0,0.0,0.0,6.0,8.0,0.0,0.0,3.0,13.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,15.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,1.0,0.0,0.0,0.999999801442951,1.9997018109114903e-08,1.785600309346831e-07
0.0,0.0,5.0,12.0,12.0,9.0,3.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,6.0,0.0,0.0,3.6963621552910903e-07,0.9999979664976572,1.6638661273407312e-06
0.0,1.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,14.0,0.0,0.0,0.0,0.0,12.0,10.0,5.0,16.0,0.0,0.0,0.0,0.0,4.0,7.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,15.0,14.0,10.0,11.0,12.0,1.0,0.0,0.0,13.0,16.0,16.0,15.0,11.0,1.0,7.210085912525491e-09,9.4786969464255e-07,0.9999990449202195
0.0,0.0,2.0,14.0,9.0,1.0,0.0,0.0,0.0,1.0,12.0,12.0,11.0,8.0,0.0,0.0,0.0,4.0,14.0,1.0,0.0,13.0,3.0,0.0,0.0,8.0,13.0,0.0,0.0,10.0,6.0,0.0,0.0,5.0,16.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,13.0,11.0,10.0,15.0,4.0,0.0,0.0,0.0,3.0,15.0,16.0,5.0,0.0,0.0,0.9999995466254512,3.7711593047811886e-11,4.5333683716988603e-07
0.0,0.0,6.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,4.0,9.0,12.0,11.0,2.0,0.0,8.680926968814728e-08,0.9999937769359619,6.136254768414703e-06
0.0,0.0,8.0,15.0,15.0,2.0,0.0,0.0,0.0,2.0,16.0,13.0,12.0,10.0,0.0,0.0,0.0,3.0,15.0,1.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,13.0,7.0,6.0,1.0,0.0,0.0,7.0,5.0,12.0,16.0,15.0,2.0,2.3062651765972181e-07,3.773833380021029e-09,0.999999765599649
0.0,0.0,3.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,12.0,4.0,0.0,0.0,0.0,2.0,14.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,7.0,5.0,0.0,0.0,2.0,13.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,15.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,7.0,12.0,8.0,11.0,12.0,0.0,0.0,0.0,2.0,11.0,16.0,11.0,2.0,0.0,0.9926445681097384,2.166260882305239e-11,0.00735543186859904
0.0,0.0,3.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,16.0,5.0,0.0,0.0,4.059030777069114e-09,0.9999969597633072,3.036177662083268e-06
